"x","y","psi","spp"
105.0118,828.7734,3,30
984.6706,790.4031,2,9
718.5515,719.9081,2,15
80.39853,576.9391,3,17
931.4182,332.8296,2,27
933.0251,780.2967,2,2
771.0956,153.0324,2,7
527.1101,25.87439,1,5
488.1988,950.0402,2,19
777.3759,136.0205,2,19
79.71445,455.716,3,3
337.5365,185.2112,2,9
862.5044,31.60482,2,4
968.6861,701.826,2,9
149.5021,879.8053,3,33
586.8203,305.6135,1,30
89.65126,349.2321,1,5
70.02679,244.4168,2,27
213.0229,462.6177,1,18
214.954,304.1176,1,21
983.1834,684.6438,2,15
884.2763,188.4817,1,18
291.1826,79.02079,2,21
233.4839,222.9476,1,5
976.9675,154.0312,2,21
135.0941,793.8556,2,30
353.3174,553.9011,1,7
344.1381,983.1496,3,28
942.3988,999.1497,2,15
214.8492,922.4118,3,28
491.6068,784.4949,2,19
267.3936,751.3563,3,28
15.55966,832.3367,3,45
261.9069,177.2734,1,20
916.1333,604.6924,2,15
488.0946,477.1021,2,12
448.555,175.3527,1,25
648.0342,713.4769,2,13
987.7771,246.3202,2,13
584.4511,535.0889,1,41
815.1955,155.3357,2,4
642.66,228.3847,1,30
111.4309,468.7629,1,31
648.6708,112.8215,2,35
586.1428,262.2834,3,34
275.168,61.60266,1,21
544.5939,357.4291,2,23
529.3075,60.1977,1,5
180.0823,868.4969,2,29
820.2147,647.1014,2,35
116.3566,886.4535,3,46
875.1193,666.5835,2,44
798.5718,707.3401,3,31
244.278,385.0867,2,15
932.0136,548.3059,2,27
996.1516,406.1569,2,9
42.03771,947.3758,3,17
953.706,521.5139,1,5
643.1451,299.247,1,18
69.09872,686.1076,3,28
551.9544,851.7518,3,38
686.5273,925.3606,2,21
139.823,83.87594,1,20
33.97002,271.7673,2,9
51.9226,481.5805,2,9
191.8183,157.112,1,38
728.8435,472.2652,2,15
39.22428,386.0133,1,20
350.5797,691.1475,3,40
868.5422,575.0228,3,44
604.3823,12.82217,1,21
919.8395,192.9124,1,26
140.9823,702.6294,3,33
401.3687,708.9464,2,12
44.10467,884.8534,3,38
97.94832,322.561,1,5
464.1107,363.4271,2,9
78.59664,357.3069,1,28
612.0549,700.3058,2,2
159.3013,448.5383,3,18
328.8606,375.4229,2,47
474.1514,559.5107,1,28
382.4257,369.1355,2,35
921.7725,627.3086,2,9
219.4797,18.05248,1,44
80.28891,154.5839,1,28
595.2538,279.4347,3,44
200.5536,44.06635,3,28
367.8383,0.1430677,1,5
919.5905,988.5689,3,25
894.1919,456.6916,2,4
560.5316,239.0361,1,3
760.736,865.4209,2,39
406.057,130.8147,2,4
906.3331,568.9114,3,28
807.8226,425.2645,2,18
999.7285,183.1678,2,4
922.3271,869.8371,2,7
422.7163,201.5837,1,26
414.5502,129.4738,2,15
665.9469,390.8117,1,37
743.5298,572.8803,1,30
67.78123,477.5394,3,28
560.9002,593.5912,2,9
46.11972,459.881,3,34
383.468,440.0089,2,13
302.2723,538.3429,2,37
826.5711,378.265,2,15
440.7185,466.2752,1,28
313.153,144.5592,1,37
138.6229,948.6324,3,46
718.1496,540.1482,2,1
576.7914,227.3955,2,15
54.72834,351.0329,2,36
629.2662,885.4326,3,40
682.3783,852.3173,3,10
688.8124,156.8648,2,28
467.3001,167.7942,2,9
985.2219,422.9597,2,9
142.3346,719.2511,3,28
104.4076,380.992,3,40
950.0203,932.3551,3,30
829.3179,127.3259,2,43
757.5637,519.6385,3,14
653.1973,561.2398,2,9
933.006,901.2879,2,22
372.8438,123.6873,1,1
475.245,528.4844,2,4
177.4063,581.3046,2,15
898.8347,18.86044,1,26
617.744,574.2928,3,46
442.071,632.833,2,13
888.0951,300.5432,1,35
659.0549,897.5137,2,28
943.5883,933.8051,2,1
132.0046,784.0643,3,28
657.5351,534.0758,2,29
88.29013,207.0969,1,9
216.679,762.572,3,6
911.4483,390.0841,1,14
100.1541,128.2908,2,21
38.35766,602.2638,3,26
10.26506,745.3586,3,27
164.4025,894.866,3,33
545.7378,279.0624,1,28
80.27366,26.58382,1,30
467.7362,994.4702,3,17
145.7599,232.811,1,30
278.6899,968.6783,3,26
674.5452,475.8822,2,47
912.5228,84.22805,2,12
856.3212,809.0676,3,30
690.8617,285.5426,2,9
86.38636,709.7387,3,46
656.7704,524.8076,3,40
500.3097,165.1857,2,19
708.1787,262.1538,2,47
765.2352,681.4042,2,15
754.904,966.4825,2,45
656.0543,935.9445,3,17
386.8875,328.5175,2,13
454.5909,193.6387,1,7
301.9151,721.6597,3,40
993.8572,350.6957,2,12
894.4346,117.5248,2,23
106.5254,789.5789,3,30
416.1405,21.65268,1,38
244.1881,728.5781,2,19
555.6541,117.0635,2,15
294.3632,419.1283,1,38
837.8237,874.6457,3,30
769.2205,512.037,2,36
694.8003,786.2987,2,43
939.776,667.3963,2,30
293.9429,989.6225,3,25
106.7449,69.21684,2,44
916.6799,672.4545,2,12
419.4689,785.4936,2,4
371.5484,52.85941,1,21
909.8495,545.4225,2,17
318.2183,770.2608,2,12
257.6378,70.26939,1,17
182.3124,604.0756,3,26
484.4404,447.3391,3,33
784.9108,192.6709,2,37
847.7185,281.3051,1,14
590.2517,62.44231,1,44
699.1066,459.9133,2,21
674.5712,621.481,2,29
575.9828,669.5906,1,30
31.43265,998.288,3,34
834.3988,3.460363,1,8
652.3699,819.1117,2,13
243.2281,299.65,2,22
78.17192,472.8104,1,5
91.34652,716.6493,3,40
428.4701,124.6747,2,43
929.0632,691.1955,2,35
690.89,630.9288,3,30
280.8921,272.3825,2,21
726.613,335.5225,3,30
381.0963,631.5461,2,1
314.8921,600.6718,3,20
453.6093,737.0577,2,36
449.7674,576.8419,3,39
405.3661,482.0155,1,20
809.087,531.6664,2,30
140.5732,406.541,1,9
106.56,642.7839,1,25
53.18075,759.7626,3,30
88.64821,875.0784,3,17
987.0068,464.7384,2,15
845.41,559.6612,2,15
136.7212,222.9341,1,38
34.00057,921.0624,3,17
911.9946,243.3931,1,28
330.8253,494.2561,2,12
85.8381,191.0296,3,28
84.00919,745.4028,3,37
377.9243,940.2361,2,7
34.23255,471.4011,1,7
848.7141,510.0017,2,19
213.1651,383.1236,3,45
983.2903,312.5576,2,28
285.264,773.3286,1,44
988.3102,909.0602,2,15
902.1402,122.2956,1,8
232.8393,741.7044,2,15
876.8191,925.8251,2,9
371.2502,563.5182,3,39
587.2456,49.12603,1,2
136.0452,432.5794,2,21
196.6549,425.8694,3,46
577.0607,43.55398,1,25
909.7259,176.0491,1,14
655.5151,687.1159,2,23
92.98416,503.8802,1,20
326.7085,304.2086,2,42
355.1796,696.0772,2,45
944.8116,430.2864,3,41
376.8601,201.8658,2,15
414.1264,780.1608,2,28
103.1615,291.19,2,30
856.9344,681.5484,3,22
791.3567,154.4044,1,21
920.299,637.3393,2,43
58.56738,91.46201,2,19
614.1194,134.0437,2,9
73.46735,593.3792,3,33
814.208,830.275,2,11
836.3918,619.9826,2,9
763.6226,695.4457,3,39
644.3708,783.1504,2,19
632.0003,81.95089,2,21
568.7987,828.8192,2,15
47.05208,395.4891,1,18
392.1993,425.237,3,31
686.7822,848.5304,2,9
518.0466,461.7812,1,7
153.0364,276.5552,1,44
941.8861,816.0442,3,38
581.6537,466.1452,2,47
242.4772,501.6184,2,15
406.4306,101.6938,1,20
334.5939,523.6699,2,13
957.9169,23.8353,2,45
533.0687,122.1252,2,39
788.3243,755.8681,3,40
927.0772,721.3612,2,19
29.4521,39.43649,1,41
897.1299,566.6431,1,18
286.8775,863.9798,3,45
359.1206,317.5471,2,30
446.4252,332.5866,3,22
164.3615,972.165,3,28
659.5013,159.8043,1,17
348.2893,37.18372,2,15
250.17,970.6967,3,47
661.99,439.8072,2,9
191.8489,607.7736,3,20
538.5687,838.7182,3,34
657.8486,380.8477,2,1
592.4951,695.3601,3,17
773.1097,4.093515,2,22
498.5966,145.6482,1,1
658.3845,940.911,3,28
18.24493,273.3674,1,44
444.3979,787.1571,2,28
543.4784,450.7651,2,2
235.4125,462.2777,2,15
132.5492,97.7465,2,44
611.9537,511.3133,2,21
455.625,208.4444,2,44
914.3129,781.5514,2,45
442.6478,34.78091,1,18
462.2628,931.3334,2,12
157.311,675.5446,3,30
42.95254,124.6835,1,38
725.275,619.3264,2,15
560.8253,470.5219,1,17
517.1561,138.3768,1,29
844.5127,340.3813,1,14
641.1106,625.2278,2,13
432.5816,205.0441,1,18
554.2099,782.4345,2,29
113.0335,163.7301,1,14
39.07028,362.8741,3,34
962.7129,542.2342,2,12
733.4104,521.814,2,23
553.1969,597.842,1,16
401.6471,651.8716,1,14
655.5032,76.10782,1,5
537.0968,398.8117,2,23
489.9005,867.6959,2,32
509.1629,572.7614,3,28
793.5401,220.0162,1,42
118.636,15.17143,1,16
130.2067,672.0017,3,25
528.191,902.8758,2,30
190.919,867.0817,3,40
715.5205,332.9791,1,29
267.0772,245.2792,1,25
953.14,157.1021,2,42
781.0383,270.5415,2,22
789.0199,892.7276,3,45
459.1286,886.4325,3,39
195.9649,416.4354,1,30
60.50829,672.0565,3,3
518.0912,372.491,2,23
646.2209,174.5202,1,20
410.269,545.7707,2,9
57.50164,646.4532,3,39
91.41975,268.3115,3,38
835.6704,358.8446,2,42
493.0908,393.5653,1,10
363.3097,64.01943,2,7
506.4564,246.9242,2,15
76.40492,483.3242,3,17
734.8754,496.547,2,15
371.9814,284.3275,2,30
562.9583,957.6407,2,2
350.8181,563.3584,3,34
932.2787,827.5209,2,13
549.6106,474.0203,2,32
948.9606,869.1705,2,45
164.1679,536.0509,3,10
103.9682,457.5409,2,13
939.2004,989.251,2,18
401.5672,934.3624,3,33
589.304,429.1335,2,23
831.2553,193.4242,2,7
899.9128,623.1938,2,23
705.8537,151.6328,1,32
867.0628,17.9713,2,11
870.9278,41.09628,2,9
900.7909,8.558191,2,15
325.4614,595.2466,2,9
67.39079,990.0499,3,40
147.3782,199.3311,2,21
654.3228,896.9376,2,44
120.5504,775.4366,2,7
516.4068,450.8142,1,30
207.7465,575.9726,3,6
766.0411,753.9056,2,35
376.6992,383.1414,2,17
579.1988,279.3363,1,14
708.2323,360.5475,1,16
184.4059,262.832,3,11
278.909,603.3894,2,17
712.1781,13.12792,1,12
37.51055,168.515,2,30
341.296,53.28392,1,21
951.2433,988.3827,2,15
915.9112,672.0242,2,7
352.9074,432.7471,1,20
791.8373,350.3586,2,9
792.3405,394.8059,3,34
783.2615,650.7809,2,43
771.4027,840.0135,3,25
190.8725,138.9052,1,11
461.5446,955.7898,3,38
728.3783,303.361,2,23
993.8334,732.9116,2,37
493.898,351.5795,3,37
679.6699,680.0857,3,9
861.7839,93.01705,1,14
299.9224,650.7422,2,35
233.1418,130.352,2,21
783.676,378.0143,1,46
782.8008,37.39579,2,12
162.5398,655.5416,2,17
20.78574,834.5701,3,30
657.7838,789.621,2,43
420.8681,360.5112,1,20
431.2091,972.1266,2,4
218.5947,884.5679,2,2
841.8536,194.6711,1,9
102.8603,552.4257,3,45
646.2564,665.3092,2,12
900.0405,418.6562,2,29
517.1286,549.126,3,38
626.926,358.8148,2,15
516.262,274.0029,2,4
420.1211,817.4556,3,28
407.7448,749.2626,3,3
666.2309,243.4632,1,26
694.8905,510.164,2,12
929.2779,119.037,2,9
323.3814,618.2269,1,33
750.5781,288.019,1,21
506.7647,713.686,1,19
265.7076,532.3095,2,47
200.1179,1.149599,2,9
591.1458,92.98112,2,28
528.5996,395.8966,2,22
88.01584,553.1373,2,4
640.3555,175.061,1,28
819.6938,704.773,2,4
139.7,712.1807,2,12
87.34544,766.6276,3,7
287.15,215.9467,1,44
980.4206,689.735,2,1
362.2871,742.9072,2,17
109.8536,842.2577,3,27
302.7755,41.94939,1,9
534.3878,321.992,2,21
214.0011,904.8193,3,25
244.8656,783.2333,3,33
802.8547,196.6144,2,32
991.0878,265.91,1,31
71.88516,931.828,3,17
228.6568,665.8788,2,12
335.8954,934.6213,3,37
259.3307,504.8749,1,45
526.5868,601.4429,1,38
190.1123,102.8984,1,9
952.3775,302.4481,2,22
410.374,315.0645,1,13
521.9292,838.4926,2,9
41.23132,749.3952,2,39
182.5427,315.6183,1,20
487.2092,873.0576,2,23
837.3006,252.2315,2,15
126.6094,294.332,1,12
484.7948,726.6805,2,32
341.9833,532.335,1,21
520.0268,299.8202,2,32
608.5508,970.6325,2,13
177.2643,270.0264,1,20
394.9585,586.8092,2,9
362.5145,604.6034,3,28
845.5741,336.8171,2,23
61.25064,995.9118,3,45
381.9429,822.7294,2,35
37.51213,567.7724,1,30
449.0784,658.97,2,43
785.4141,797.8753,3,40
72.34631,509.4131,3,6
429.3319,625.1909,3,25
498.2417,374.2148,1,10
593.4556,982.7851,3,25
562.3437,832.7514,3,25
964.6287,938.8203,3,2
168.243,894.4601,3,14
8.69332,609.145,3,28
20.63568,213.3053,1,21
114.7134,200.8765,1,34
921.7718,64.19582,1,28
470.0363,396.8381,2,9
940.1556,92.90662,2,45
450.4195,824.383,2,9
183.0895,158.3466,2,44
346.8454,453.4221,2,7
857.1474,689.4119,3,28
967.5339,509.245,3,28
707.2195,131.0174,2,9
855.4241,237.6031,2,17
953.4658,765.6117,2,43
966.039,187.2282,1,38
842.934,115.4724,2,42
278.2484,908.6986,3,33
766.0962,783.7981,2,15
774.3622,515.0485,2,9
664.9779,476.8601,2,9
657.3331,268.78,1,18
270.373,850.1986,2,15
875.2622,879.9348,3,40
109.6089,732.9399,3,33
523.3406,996.2621,3,14
675.1241,589.7674,2,29
227.1872,592.6589,3,6
679.245,194.6386,1,30
553.1378,61.84444,1,9
524.8607,363.2075,1,21
789.9087,44.51675,2,27
657.3551,318.6176,2,44
182.2927,168.5081,2,43
75.2211,471.0841,2,9
16.72684,115.1805,1,9
62.5976,186.2694,1,38
126.4872,157.5015,3,44
187.4828,539.2653,2,35
928.823,347.4502,2,15
589.4285,777.767,3,30
704.3626,109.863,2,11
930.2351,360.3872,2,15
980.4291,484.662,1,20
414.6237,169.8949,1,30
563.1879,702.8047,3,45
365.5025,226.9888,1,38
421.9907,459.1489,2,17
293.3958,495.4642,2,4
856.5162,411.2217,1,28
881.4504,430.9419,1,28
233.8939,351.0343,1,18
102.6115,505.0394,2,1
288.6767,145.049,1,30
403.0814,57.61908,1,28
786.1834,665.0367,2,28
744.1912,91.61157,1,4
500.222,381.5135,1,11
573.1336,962.4965,2,12
378.3231,749.9615,2,32
62.72008,668.3356,2,43
355.8931,541.9908,2,17
560.3471,380.8421,1,16
150.5126,386.195,3,22
109.795,285.4431,1,38
464.1845,7.896608,1,14
434.6731,183.901,2,15
236.1006,189.7267,1,30
505.0908,826.2833,2,15
699.1153,447.4425,2,23
799.1945,892.5038,2,32
261.5823,430.5598,3,25
550.7535,555.5597,2,9
161.2387,484.6255,2,15
120.4801,828.1832,2,29
647.5372,200.3474,2,15
865.0101,542.5015,2,28
796.6759,178.0836,2,27
73.23983,741.388,3,34
300.7186,867.6331,3,7
714.0114,9.858067,2,9
619.7037,425.4459,2,9
843.9842,255.5166,2,15
237.0867,207.3207,3,31
718.5516,44.51377,1,5
963.4466,113.9685,1,14
123.9082,869.5809,3,17
613.0644,661.1191,2,15
750.8781,492.4204,2,9
285.4262,941.6721,2,29
310.6014,108.0208,1,5
951.5781,321.9999,2,2
848.4357,257.7937,1,30
564.4571,177.0148,1,9
443.1562,593.7074,3,34
134.7128,14.86071,1,5
965.6306,6.648644,2,9
486.5884,909.3969,2,17
534.55,568.9639,3,21
728.3372,212.5455,2,9
372.9217,48.0558,1,16
393.1129,921.3982,3,25
892.8899,185.4141,2,15
690.1936,834.582,2,36
125.8357,624.9759,3,33
154.6833,374.7545,1,30
739.9848,966.6485,2,15
956.6685,360.5603,2,4
952.1472,724.2347,2,4
727.4896,258.4915,1,30
132.1663,976.629,1,12
553.8246,491.4078,2,13
835.8075,594.0016,2,35
886.7523,426.8805,2,12
923.6706,496.215,1,35
33.17111,542.3379,3,39
317.7967,531.2838,3,2
409.0443,944.7277,3,38
74.01093,49.82213,1,11
724.8806,503.2048,2,1
817.7694,37.29188,2,39
37.11886,899.4234,3,40
241.7591,232.9344,2,45
813.4636,713.9736,2,36
288.0701,647.4214,3,33
255.7712,264.6129,1,46
720.8848,559.4187,2,30
912.9443,605.3573,2,9
30.38636,824.7482,3,29
970.6204,352.0117,2,36
278.9966,213.4078,2,9
390.1255,886.3828,3,18
834.2251,224.8813,2,1
57.10672,256.3002,2,17
36.72879,953.7412,3,17
848.8772,783.3318,2,23
148.9211,82.03389,1,11
403.0802,781.1884,3,30
458.2955,170.4336,2,17
771.7312,230.0417,1,5
791.0098,626.8827,2,2
775.0744,216.4499,1,7
419.498,300.9753,3,1
909.4271,879.2893,2,15
480.7919,761.9935,3,46
96.37049,841.7069,2,2
808.4816,534.1575,1,30
177.8706,623.3156,2,9
716.5581,701.6347,2,45
90.97386,1.836902,1,38
168.3349,289.5094,2,32
472.2707,961.9114,2,9
242.9155,502.3559,3,44
990.5016,440.1843,2,28
56.55141,560.8809,2,1
553.5464,347.7632,2,17
416.1562,673.8985,2,17
944.6209,60.22031,2,9
42.25189,236.9626,1,21
964.2493,440.0672,2,11
393.9117,765.1438,3,33
949.9244,323.7192,2,9
683.5984,43.95371,2,44
735.5548,53.55715,1,31
570.7743,312.8332,1,18
63.18437,238.826,2,29
12.75235,343.7818,3,25
152.5085,896.5193,2,9
337.619,490.6864,3,39
176.6807,126.4805,1,30
918.7915,81.41367,3,46
848.297,279.8759,2,1
888.0026,330.8655,1,28
731.3876,919.8175,2,23
643.737,825.116,2,15
259.1512,160.8303,1,38
945.891,605.7239,2,39
227.6626,398.0025,3,45
954.9908,925.7694,2,28
143.7213,57.22692,1,41
781.2907,816.5403,3,31
630.2136,406.5418,1,9
317.2319,556.6632,3,1
602.0685,723.1332,2,9
501.2142,409.4646,2,2
213.579,86.91162,1,33
805.9546,584.9683,2,2
87.79305,433.532,2,19
954.3951,317.4785,2,39
354.9501,854.8417,1,20
171.7191,307.7287,1,5
247.7597,989.4885,3,14
47.92147,242.9921,1,18
428.7416,455.294,3,46
503.3354,355.6227,1,20
662.6815,254.1689,2,42
924.2605,472.0871,2,29
107.3776,866.4748,3,39
70.27915,902.7039,2,43
564.5756,388.6187,1,16
199.5317,52.42249,1,33
719.5565,152.6312,2,32
23.99371,813.3077,3,46
415.3116,785.4667,2,13
479.0299,234.678,2,23
24.79109,851.9148,3,30
36.45444,42.2785,1,7
695.4299,847.2747,2,1
486.7997,2.120726,1,30
82.65059,820.0409,3,40
467.4049,2.525957,1,18
993.7917,570.2685,2,2
984.9897,289.5632,2,1
448.7929,911.0513,3,2
957.7206,328.6591,2,12
539.5985,858.6768,3,38
577.9866,165.7232,1,7
156.8978,337.1663,2,17
690.6375,8.405951,2,2
173.6297,427.2647,1,18
755.6775,870.658,3,38
941.8197,779.1701,2,28
921.7869,124.9031,2,47
611.3773,307.9626,1,16
329.3502,186.4824,2,21
513.8309,582.7335,3,38
755.9528,390.8588,2,47
733.4554,888.2348,1,3
993.8707,989.6705,2,15
624.0675,866.3748,3,33
374.6527,591.4064,1,40
385.5159,71.18905,1,32
648.5809,219.0605,1,28
193.1303,280.6373,3,39
925.2953,625.2307,2,35
355.7834,637.3066,2,15
582.7984,417.1428,2,9
960.5567,349.3625,2,39
755.613,681.7727,2,29
459.6507,251.0195,1,46
3.118754,792.1136,3,33
517.1083,43.57919,1,18
245.9848,99.47115,1,16
297.384,675.1704,2,19
937.7033,225.2866,2,44
284.89,946.6618,1,16
315.978,342.1848,2,36
545.3418,505.8689,1,1
990.0715,407.5411,2,2
656.9068,343.1186,2,30
454.3859,459.9658,3,39
915.734,362.7426,2,36
328.7672,974.9523,3,17
787.1315,222.8249,1,30
327.2526,334.4089,2,9
247.3098,708.9646,2,13
137.7103,668.9874,3,7
123.2066,333.9942,1,49
97.90097,385.6641,2,15
3.442058,462.647,3,7
745.9367,978.6156,2,11
295.1704,734.0678,3,30
651.9457,180.5328,2,30
452.6683,337.9867,1,46
244.0499,897.5611,3,25
946.8074,158.9046,2,23
912.0155,395.9257,1,3
622.3148,61.80947,1,21
387.4907,575.4996,2,21
615.1431,76.86792,2,22
263.7015,841.2046,3,25
80.19782,292.6148,2,9
336.5021,971.693,3,40
265.7455,199.2911,2,15
478.3088,421.125,2,9
490.3428,427.4107,2,15
719.8374,115.4639,2,42
502.4483,901.2418,3,45
374.1332,528.5882,3,25
616.4416,109.1848,2,22
648.5424,410.1525,2,9
845.6835,57.12483,1,14
122.2013,802.4701,3,33
993.2752,338.2404,2,39
826.9957,140.919,1,32
255.6564,158.8009,1,11
693.7375,691.9512,3,30
530.8523,518.5505,3,47
605.5891,871.5252,2,15
199.6533,150.3721,1,44
212.903,978.283,2,39
597.5301,704.9735,2,2
762.4556,820.3023,2,29
352.4265,413.6575,2,44
75.20623,634.0237,3,25
968.9983,577.882,2,42
466.8907,237.7793,1,11
842.0034,808.6535,2,42
803.2178,176.4638,1,45
880.5736,471.8396,3,40
974.092,930.6798,2,32
277.8955,851.2971,2,11
373.2756,372.4961,2,15
279.096,675.4616,2,47
636.8285,988.0421,3,26
609.5458,610.6109,3,44
938.5535,771.9279,2,4
109.0378,667.7729,3,28
405.8285,331.4138,2,9
460.4683,471.2318,2,15
115.6194,536.9013,2,35
932.7916,466.1544,2,15
406.9516,814.7705,2,36
932.3973,145.4017,2,42
837.1248,195.5232,1,18
963.3543,682.9407,2,43
88.75308,905.5541,3,33
211.8261,207.5043,2,12
103.8452,783.9195,3,40
953.083,441.3268,2,4
370.6915,883.4578,2,19
108.9954,738.4027,2,2
59.81035,804.8968,3,46
583.4978,689.1407,2,15
422.3487,765.9664,2,13
599.9675,234.511,1,50
757.124,376.1749,2,28
157.603,892.589,3,1
148.7214,942.3471,3,45
522.3693,803.5902,2,15
586.0493,8.852883,1,26
852.8699,668.4476,2,30
715.2215,892.9099,3,3
565.9562,181.5306,1,28
210.6274,967.2661,2,2
898.0573,787.5706,3,31
433.0953,91.34764,2,22
924.2543,905.5714,2,43
450.7836,339.3873,1,13
469.0199,944.3732,3,34
130.2505,761.4361,3,30
627.9396,24.68132,1,20
410.0834,752.4565,2,9
596.373,678.7229,3,30
897.7672,340.0435,1,14
459.408,803.9714,3,45
205.7878,599.8189,3,6
34.26456,311.7728,3,28
328.3134,920.6573,3,20
357.7484,278.2966,2,19
469.0275,719.2383,3,34
262.8742,532.8443,2,4
960.1702,711.4569,2,30
948.7907,798.8459,2,9
624.9672,997.0562,2,9
701.2514,729.5596,2,12
108.8334,45.60265,1,20
993.6666,411.9109,1,38
120.7063,197.8787,2,15
759.0455,341.8518,2,28
160.2091,898.8914,3,37
579.4618,147.1859,1,45
896.6945,923.4161,3,9
391.4733,175.0742,1,21
999.0273,687.0938,2,23
201.0424,719.0469,3,1
980.2657,646.0524,2,15
664.3984,460.9697,2,15
64.23256,433.3541,1,14
696.6723,537.127,2,43
361.5197,333.0934,3,46
21.92246,392.9016,2,2
62.56398,921.2114,3,46
20.82064,275.0736,1,16
397.1376,844.468,2,23
896.0363,106.258,1,48
294.8156,432.2605,1,48
450.9876,553.0667,3,29
364.4892,408.1286,2,15
681.8122,670.8438,2,9
588.3009,698.1245,2,43
655.6016,56.59901,2,28
210.5361,25.52641,1,14
27.91256,564.3386,1,37
579.7996,372.7268,2,13
717.6556,100.9769,2,9
247.3297,197.9745,1,9
101.7032,401.3902,2,15
579.8495,342.5486,2,22
128.4126,269.1629,1,26
124.1196,843.0731,2,9
567.6445,260.1291,1,21
613.8549,68.39608,1,38
674.9321,394.3165,1,33
812.4723,933.6487,2,15
174.137,308.0067,1,14
209.0318,235.406,1,2
227.9379,421.9479,1,7
183.9806,983.6913,3,20
234.5423,619.7945,1,5
185.8539,708.7584,2,13
495.187,978.3642,2,30
114.2239,40.64959,1,30
448.0526,846.9379,2,35
361.8318,810.1678,2,22
500.65,927.4672,1,34
123.9948,927.0425,3,45
754.2559,124.8036,2,15
715.1084,392.486,2,36
491.7277,561.8176,2,4
640.9113,58.85644,1,46
200.5358,440.2906,2,30
231.7527,246.1472,1,9
376.6038,352.3261,1,9
462.1917,464.5872,2,27
291.1474,543.3103,1,21
103.3626,491.2557,3,20
995.2422,325.4475,2,35
65.52434,731.9842,3,28
496.0372,931.4393,3,45
158.2606,195.1657,1,49
960.6314,75.84281,2,9
740.0515,772.8302,2,47
952.9021,999.6016,2,2
386.5403,41.1911,1,20
373.055,834.8827,3,9
454.2209,15.96145,1,18
410.5996,991.9281,2,43
639.4617,436.362,2,35
546.2917,816.7369,3,2
433.4426,919.8419,3,25
119.2691,380.1842,3,47
259.4368,570.0935,2,12
444.3347,457.0055,2,45
975.6848,501.5929,2,2
761.2165,342.1582,2,9
619.6204,653.3688,3,45
164.293,112.116,1,16
452.1668,237.8271,2,1
773.9106,279.0751,2,15
822.6258,470.6622,2,30
733.0002,338.4141,1,20
176.8505,803.5439,3,25
656.5128,212.3607,1,11
380.457,243.4218,1,21
236.06,571.1493,3,42
155.3065,219.3571,1,3
621.5809,116.86,1,32
498.8175,689.2203,2,35
932.4387,707.0529,2,36
852.1564,337.821,2,22
396.6819,573.1293,3,29
124.0146,95.09139,1,40
4.713994,516.9552,3,9
980.0089,32.02983,2,43
455.1611,561.7037,1,21
865.4801,946.2476,2,9
470.4144,533.6348,2,4
533.8832,576.4126,2,15
12.17923,993.0895,3,34
388.4263,661.5887,2,29
657.4709,291.5372,1,10
754.8183,548.814,3,22
331.2735,294.0034,2,46
996.2077,543.8275,2,28
825.9834,884.2322,3,18
709.0432,255.6311,2,15
85.91048,675.6271,3,44
364.3636,133.7602,2,15
693.0148,240.8832,1,20
301.1108,111.6667,1,9
428.4729,223.6517,2,9
853.4624,514.7203,2,15
217.8308,34.63105,3,30
165.0568,735.2493,2,44
679.667,787.9128,3,46
87.67161,267.618,2,9
643.6345,160.5199,1,30
471.0809,812.7903,2,19
678.0817,50.11533,2,47
952.2969,372.2404,2,15
941.4591,501.9719,2,9
519.4141,33.72237,1,18
821.2247,794.2496,2,19
21.59329,167.3013,1,9
289.0594,499.7569,2,30
285.0555,919.5595,3,17
598.089,780.9403,2,2
683.3185,372.9967,1,20
448.4664,69.20226,1,44
601.1156,840.1185,3,37
2.974624,170.9738,1,4
94.91202,984.9398,2,32
878.7707,636.0404,2,15
784.6517,180.5167,1,9
318.6685,444.1445,1,38
483.6327,517.8151,2,1
513.0287,189.3102,2,9
753.1068,267.4162,1,44
231.061,198.7681,1,2
489.5043,746.8882,3,25
965.4802,502.6017,2,30
141.5134,966.2345,2,43
477.8799,431.4833,2,15
819.6272,839.0226,2,21
297.3079,156.9321,1,38
62.87311,438.9815,3,44
168.5875,323.2579,2,12
123.7604,388.399,2,13
506.6141,718.4869,2,47
411.0197,672.3267,2,9
944.1163,616.4992,3,28
521.2317,587.9497,3,38
274.4376,447.5365,2,15
345.8582,881.1402,3,46
476.5851,559.1141,3,31
453.5235,877.8039,3,22
357.2536,461.9811,2,9
62.85494,793.9884,3,16
558.2832,736.3296,2,19
425.2381,954.2316,2,2
30.97644,125.638,1,38
140.9769,370.7488,2,37
663.8227,8.373938,2,17
597.5481,930.6813,2,9
55.21625,849.7227,3,40
912.2264,317.1168,2,9
205.577,919.5507,3,30
975.6749,424.1562,2,47
452.1973,521.0765,1,41
198.7022,587.1137,2,2
745.1839,914.2815,2,15
814.0032,517.799,2,15
415.4508,922.1218,2,9
126.883,345.6415,1,14
211.8433,766.4999,3,30
886.8931,167.9207,2,15
28.03858,55.18514,1,14
613.9638,163.0973,2,15
30.0222,127.5955,2,45
323.6846,307.5637,1,35
138.976,801.19,3,39
418.9876,790.929,3,33
978.906,645.1285,2,27
71.35328,626.8384,2,15
553.5306,183.8226,2,37
751.6888,66.85013,1,46
611.8021,847.9837,3,33
